pick,player_name,oreb,dreb,treb,ast,stl,blk,pts
,Cheick Thiero,0.25,1.25,1.5,0.0,0.125,0.0,1.625
,Hunter Mickelson,0.7895,1.0,1.7895,0.0526,0.3684,1.0,2.3684
,Cliff Alexander,1.9643,3.3214,5.2857,0.4286,0.1786,1.3214,7.1071
,Filip Nowicki,1.1379,1.8276,2.9655,0.1379,0.069,0.4138,2.7931
,Tyler Wideman,0.9412,1.6765,2.6176,0.4412,0.2647,0.4412,2.2647
,T.J. Thomas,0.8,0.8,1.6,0.2667,0.1333,0.2667,2.2
,Fallou Ndoye,0.7333,1.1,1.8333,0.1667,0.2,0.2333,2.1
,Thomas Pierre-Louis,0.6364,0.7273,1.3636,0.1818,0.1818,0.1818,1.9091
,Griffin Kinney,0.7857,1.8929,2.6786,0.4286,0.1429,0.1071,3.4643
,Mack Mercer,0.4828,0.8621,1.3448,0.4483,0.0345,0.4138,3.1724
,Bush Wamukota,0.5938,0.9062,1.5,0.0312,0.0625,0.1562,1.0938
,Oliver Black,0.7742,1.6452,2.4194,0.2581,0.3871,0.2581,1.8065
,Alex Peters,0.4194,0.8387,1.2581,0.0968,0.2581,0.3871,1.0645
,Martinas Geben,0.4091,1.1818,1.5909,0.4091,0.0455,0.3636,1.6364
,Charles Jackson,3.7,5.8333,9.5333,0.4667,1.1,1.3333,12.9333
,Travin Thibodeaux,1.2069,3.0,4.2069,0.3448,0.5862,1.0,3.6207
,Paschal Chukwu,0.9706,1.4706,2.4412,0.1471,0.2647,0.6765,2.6471
,Nate Pollard,0.36,0.76,1.12,0.08,0.08,0.2,0.68
,Joey De La Rosa,0.3333,0.5556,0.8889,0.0,0.0556,0.1667,0.5
,Jai Williams,0.4286,0.7143,1.1429,0.0714,0.2857,0.2857,1.2857
,Boston Gubler,0.5556,1.1852,1.7407,0.4074,0.1111,0.2222,1.0741
,Darrious Hamilton,0.28,0.76,1.04,0.2,0.0,0.16,1.16
,Leon Bahner,1.5556,2.5556,4.1111,0.0,0.1111,1.1111,2.3333
,Dayjar Dickson,0.4444,0.6111,1.0556,0.2222,0.2222,0.2222,0.5
,Victor Dorsey,0.6087,1.0435,1.6522,0.1739,0.1304,0.2174,1.5217
,Merrill Holden,0.6667,0.6296,1.2963,0.0741,0.1481,0.4074,1.7037
,Joniah White,0.5385,0.7692,1.3077,0.0385,0.0385,0.7308,1.0769
,Leo Edwards,0.45,0.85,1.3,0.05,0.0,0.2,0.9
,Kyle Williams,1.1724,2.2759,3.4483,0.2414,0.1724,0.3448,2.6897
,Octavius Ellis,2.7353,4.4706,7.2059,1.2941,0.8235,1.9706,9.9118
,Coreontae DeBerry,0.7353,1.3824,2.1176,0.0882,0.0588,0.9706,4.2059
,Isaiah Manderson,0.7419,2.0,2.7419,0.2581,0.3226,0.2581,4.3548
,Rashaun Stimage,1.5294,1.5882,3.1176,0.0,0.4706,1.2941,4.8824
,Wendell Lewis,1.8276,3.1724,5.0,1.0,0.5862,0.931,9.9655
9.0,Jakob Poeltl,2.7059,4.0588,6.7647,0.6765,0.3529,1.8529,9.1471
,Skye Johnson,0.5263,0.8947,1.4211,0.3684,0.2105,0.2632,1.2105
,Eric Carter,1.2609,1.2174,2.4783,0.5217,0.1739,0.3478,1.3913
,Kevin Hickson,0.1875,0.375,0.5625,0.0,0.375,0.25,0.625
,Austin Williams,0.35,1.3,1.65,0.3,0.15,0.4,0.45
,Elston Jones,0.6071,1.3571,1.9643,0.6071,0.2143,0.4286,1.3214
,Arkeem Joseph,1.4,1.4,2.8,0.2,0.0333,0.1333,4.8667
,Justin Diecker,0.0833,0.5,0.5833,0.0833,0.0833,0.25,1.0833
,Keith Davis,1.5143,2.5429,4.0571,0.3714,0.4286,1.0857,6.2286
,Jordan Robinson,0.8182,1.3182,2.1364,0.0909,0.0,0.5455,3.9091
,Lotanna Nwogbo,3.3125,5.125,8.4375,0.25,0.6875,0.8125,12.6875
37.0,Chinanu Onuaku,1.9714,2.6,4.5714,0.5429,0.7429,1.2,2.9714
,Kennedy Esume,1.1613,2.0968,3.2581,0.1613,0.2903,0.6129,4.1613
,Khadeem Lattin,1.1471,2.0588,3.2059,0.2647,0.3529,0.9118,1.9706
,Neal Monson,0.8438,2.5312,3.375,0.4688,0.3438,0.2188,4.875
,Quinn Price,0.6,1.2,1.8,0.12,0.2,0.56,0.92
,Nahshon George,1.0714,1.7857,2.8571,0.1429,0.2143,0.0714,1.6429
,Lemon Gregory,1.2222,2.1481,3.3704,0.2963,0.2222,0.4074,4.0
,Wesley Johnson,0.625,0.5,1.125,0.0833,0.1667,0.25,1.2917
,Shevon Thompson,4.6452,6.6774,11.3226,0.1935,0.5484,1.0968,12.5161
,Daniel Amigo,0.6,0.8667,1.4667,1.1333,0.5333,0.7333,6.0667
,Chaise Daniels,1.0667,1.6333,2.7,0.2333,0.2333,0.9667,3.2667
,Nick Shepherd,1.3143,1.1714,2.4857,0.2,0.2286,1.6,2.6857
,Matt Klinewski,0.8182,0.9697,1.7879,0.1818,0.2424,0.3636,3.0909
1.0,Karl-Anthony Towns,2.359,4.3333,6.6923,1.1282,0.4615,2.2564,10.2821
,Tashawn Thomas,2.2,4.3143,6.5143,1.4571,0.6286,1.5143,11.5714
,Matt Lopez,2.3333,5.3704,7.7037,0.5926,0.2222,0.4074,12.3333
,Kenny Grant,0.2917,0.5,0.7917,0.0,0.0833,0.1667,0.4167
,Sean O'Mara,0.375,0.3333,0.7083,0.2083,0.0833,0.2917,1.5417
,Raasean Davis,0.381,0.5238,0.9048,0.0476,0.0952,0.0,1.3333
,Theodore Boyomo,0.4211,1.0526,1.4737,0.0526,0.1579,0.0,1.1579
,Josh Ibarra,2.2222,4.2593,6.4815,0.5926,0.4074,2.037,6.1111
,Devonta Pollard,2.625,3.7812,6.4062,1.2188,1.2188,0.4375,11.375
,Jakub Petras,0.7143,0.7857,1.5,0.1429,0.1071,0.1429,1.1429
,Jordan Jackson,0.7407,0.8889,1.6296,0.2593,0.1481,0.2593,1.4074
,Kevin Allen,0.4762,1.2381,1.7143,0.0476,0.0952,0.0476,3.5238
,Traylin Farris,1.8966,2.7931,4.6897,0.5517,0.6552,0.931,10.1034
,Aaron Ariri,1.2069,1.6897,2.8966,0.1034,0.1379,0.2759,1.2759
,Johnathon Wilkins,1.2941,1.1765,2.4706,0.6471,0.2647,0.3235,3.0294
,John Fenton,0.6875,1.3125,2.0,0.0312,0.1875,0.25,1.1875
,Johnathan Motley,2.2353,2.0,4.2353,0.6765,0.4118,1.3529,7.7353
,Omar Beauperthuy,0.4348,0.7826,1.2174,0.2174,0.0,0.087,0.7826
,Charleston Dobbs,0.6452,1.3548,2.0,0.0645,0.1613,0.2903,1.7097
,Kaileb Rodriguez,0.5667,1.8667,2.4333,0.3333,0.0667,0.3667,1.1
,Emanuel Pellot,0.931,2.6552,3.5862,1.0,0.2069,0.7586,3.3793
,Mario Karailiev,0.8276,1.3448,2.1724,0.1034,0.1034,0.4828,1.931
,Bryce Cashman,1.0435,1.7391,2.7826,0.2609,0.1739,0.5217,2.5652
,David Wacker,0.5172,0.8966,1.4138,0.1724,0.0,0.2069,2.2069
,Nate Maxey,0.52,1.28,1.8,0.0,0.08,1.68,1.52
,Kraig Shields,0.3529,1.4118,1.7647,0.1176,0.1176,0.5294,1.8235
,Tonny Trocha-Morelos,0.7931,1.1724,1.9655,0.1724,0.2069,0.4138,1.4828
,Angel Delgado,3.6129,6.2258,9.8387,0.871,0.5161,1.2581,9.2903
,Brett Prahl,0.48,0.76,1.24,0.2,0.2,0.32,2.08
,Deitrich Cole,0.55,0.85,1.4,0.3,0.1,0.6,1.35
,Jock Landale,0.1429,0.7619,0.9048,0.0952,0.0,0.2381,2.1429
,A.J. John,0.625,1.6667,2.2917,0.0417,0.125,0.375,1.1667
,Bennett Koch,0.2857,0.3214,0.6071,0.0,0.0,0.1071,1.3929
,Drake LaMont,1.7353,2.5588,4.2941,0.3529,0.4118,0.7353,5.6765
,Bakary Konate,0.72,1.36,2.08,0.24,0.4,0.4,2.24
58.0,Thomas Welsh,1.5,2.3056,3.8056,0.2222,0.3889,1.0833,3.8333
,Anthony Elechi,1.4138,1.6552,3.069,0.2414,0.3103,0.3448,3.4138
,Charlendez Brooks,0.3333,0.6111,0.9444,0.2778,0.0556,0.3889,1.1111
,Kerwin Smith,0.7188,1.5625,2.2812,0.0,0.1562,0.4688,2.7812
,Jordan Jones,0.5,1.5,2.0,0.1538,0.1538,0.4615,1.6923
,LJ Livingston,1.2258,1.6774,2.9032,0.0968,0.129,0.9355,4.3548
,Yante Maten,1.75,2.5,4.25,0.25,0.3125,1.4062,5.0
,Wyatt Sikora,0.7419,1.3226,2.0645,0.1613,0.0645,0.6774,2.9355
,Rokus Gustys,2.7037,2.963,5.6667,0.7778,0.7778,0.4444,5.1852
,Andre Walker,0.4706,2.5294,3.0,0.2353,0.1176,1.2353,1.2941
,Austin Sparks,0.6842,0.5789,1.2632,0.3684,0.0526,0.3158,2.2632
,Mike Aaman,4.4118,4.8824,9.2941,0.2941,0.5882,0.9412,10.3529
,Kanu Aja,0.8966,0.7241,1.6207,0.1379,0.1724,0.069,2.069
,Pierre Crawford,0.5,0.6818,1.1818,0.0909,0.0909,0.2273,1.5
27.0,Pascal Siakam,3.2647,4.4412,7.7059,1.3235,0.8235,1.7941,12.8235
,Ugo Okam,0.4375,0.5,0.9375,0.1875,0.0625,0.25,1.0
,Elijah Macon,1.2727,1.3939,2.6667,0.7576,0.303,0.4848,4.2727
,Goodluck Okonoboh,1.8387,2.6774,4.5161,0.6774,0.4839,2.9032,5.6774
,James Johnson,1.0938,1.9375,3.0312,0.2812,0.2188,0.3125,5.8125
,Jerome Hunter,0.7714,1.7714,2.5429,0.1143,0.3429,0.3714,1.7143
,Mike Samuels,1.2353,2.3235,3.5588,0.2059,0.4118,0.4412,2.6765
,Christian Mekowulu,1.5,3.8077,5.3077,0.3846,0.6154,0.6923,8.0
,Jacob Lawson,0.7407,1.9259,2.6667,0.1852,0.5185,1.037,4.7407
,Michael Chandler,0.7895,0.5789,1.3684,0.0,0.1053,0.1053,2.2105
,Patson Siame,1.2083,2.7917,4.0,0.25,0.2083,1.0417,5.7083
,Gabe Taylor,0.5517,1.3103,1.8621,0.2414,0.1724,0.3448,3.3448
,Eric Thompson,2.3226,3.2903,5.6129,0.8387,0.4194,0.8387,8.1935
,Jared Sam,1.9091,3.4545,5.3636,0.3333,1.0303,0.7273,5.2121
,Zachary Lee,1.0968,1.8387,2.9355,0.4194,0.4194,0.4839,3.6774
,Willie Carmichael III,1.375,0.9688,2.3438,0.3438,0.1875,0.4062,2.9688
,Demetris Morant,2.1515,2.2727,4.4242,0.2121,0.2121,1.2727,4.5455
,Lionel Gomis,0.5556,1.0,1.5556,0.1852,0.1481,0.0741,1.037
,Tai Odiase,1.4286,2.2143,3.6429,0.25,0.2857,1.7143,4.4286
,Darohn Scott,0.875,1.0312,1.9062,0.0312,0.1875,0.875,2.4688
,Angelo Chol,1.2857,1.8571,3.1429,0.1714,0.2286,0.5143,4.4
,Ruben Guerrero,2.4286,2.1786,4.6071,0.25,0.2857,1.5357,5.3929
,Blaise Mbargorba,0.4286,1.1071,1.5357,0.2143,0.0714,0.1429,2.3214
,Duran Porter,0.9355,1.3548,2.2903,0.3226,0.1613,0.4194,4.0
,Enoch Hood,0.6429,1.1429,1.7857,0.0357,0.25,0.25,1.8571
,Brian Bridgewater,0.4483,0.6207,1.069,0.2069,0.2414,0.1034,2.1724
,Chris Cokley,2.0278,2.6389,4.6667,0.5,0.6667,0.6667,7.9167
,Andreas Bigum,0.4483,0.7931,1.2414,0.5862,0.1034,0.2069,1.1379
,Dan Kimasa,1.8065,4.6774,6.4839,0.5806,0.4839,1.4194,7.2581
,Zachary Hollis,0.8095,1.619,2.4286,0.2857,0.0952,0.1905,1.4286
,Corbin Kaufusi,1.6765,2.2353,3.9118,0.0882,0.3235,1.0,3.3824
,Sami Eleraky,1.4348,2.5652,4.0,0.5217,0.087,1.087,3.6087
,Jacob Lampkin,1.5161,2.9677,4.4839,0.8065,0.1613,0.3548,3.8387
,Jakob Stenhede,0.4444,1.037,1.4815,0.037,0.0741,0.2222,1.2593
,Emmanuel Ndumanya,1.1739,2.2609,3.4348,0.1739,0.3913,0.3043,2.7826
,Ben Lammers,0.4737,1.0,1.4737,0.0526,0.1579,0.2105,1.1579
,Andre Frederick,0.5,0.7917,1.2917,0.0833,0.2083,0.5833,1.2917
,Jeremy Verhagen,1.1333,0.8667,2.0,0.3333,0.2333,0.3,3.1333
,Gavin Skelly,0.7931,1.069,1.8621,0.4828,0.3103,0.5517,1.4138
,Jeremiah Kreisberg,0.5833,0.5833,1.1667,0.1667,0.0417,0.0833,1.0417
,Alex Larsson,2.3226,2.4516,4.7742,0.3871,0.2258,0.7097,4.0323
,Reid Travis,2.2143,3.3571,5.5714,0.4286,0.8571,0.25,6.1786
,George Brammeier,0.5,1.0333,1.5333,0.0333,0.1,0.3,1.6667
,Shane Henry,0.8387,1.871,2.7097,0.0968,0.2581,0.9032,2.3226
,Joel Fiegler,0.3929,1.7857,2.1786,0.4643,0.2857,0.9643,1.9286
,Tyshawn Myles,1.4815,1.9259,3.4074,0.1852,0.1481,0.5185,1.5556
,Jermaine Morgan,1.0909,1.5909,2.6818,0.1818,0.4091,0.1818,2.5
,Anas Mahmoud,0.5667,0.8,1.3667,0.3667,0.1333,0.6667,1.1667
,Michael Chandler,0.6296,0.5556,1.1852,0.0741,0.1111,1.0,0.8889
,Kyle Reid,0.3226,0.871,1.1935,0.1613,0.1935,0.2581,1.0323
,Michal Cekovsky,0.9,1.5667,2.4667,0.1333,0.1333,0.6333,2.6
,Michael Humphrey,1.1667,1.5333,2.7,0.4333,0.3667,0.7667,3.1
,Jack Whitman,1.1786,1.1429,2.3214,0.4643,0.25,0.5,2.2857
,Philipp Hartwich,0.3333,0.625,0.9583,0.0417,0.0417,0.3333,0.7917
,Demarco Cox,2.4516,3.6129,6.0645,0.6129,0.4516,0.9032,8.7742
,Isaiah Cotton,0.7917,1.2083,2.0,0.2083,0.2083,0.5,1.8333
,Alex Prahl,0.2,0.35,0.55,0.05,0.0,0.0,0.45
,Fabijan Krslovic,1.7576,2.9697,4.7273,1.0606,1.0909,0.5758,4.8182
,Milan Mijovic,0.5714,0.6786,1.25,0.1429,0.2143,0.0,1.3929
,Cam Gregory,2.2333,4.7667,7.0,0.5333,0.6333,0.3667,6.8
38.0,Jordan Bell,1.8857,4.2286,6.1143,1.3429,0.8,2.6857,5.0571
,Robert Upshaw,2.5263,5.6316,8.1579,0.4737,0.3684,4.4737,10.9474
,Tory Miller,0.6667,1.5,2.1667,0.1333,0.1333,0.1667,2.9667
,Raheem Johnson,1.0606,1.4242,2.4848,0.0909,0.3333,1.1212,2.8182
,Chauncy Parker,0.12,0.64,0.76,0.48,0.32,0.6,0.48
,Chad Lang,1.3548,2.0968,3.4516,0.0323,0.1613,0.7097,5.2258
,Mawdo Sallah,0.5333,0.6667,1.2,0.1333,0.0,0.7333,0.6667
,Jameel McKay,2.72,4.88,7.6,0.56,0.76,2.36,11.0
,Kory Kuenstling,0.3667,0.9333,1.3,0.0667,0.1333,0.2,1.9333
,Henry Uwadiae,0.2353,0.5294,0.7647,0.0588,0.0588,0.8824,0.9412
,Jaleel Cousins,1.0,1.5938,2.5938,0.0938,0.125,0.7188,2.9062
3.0,Jahlil Okafor,3.5263,4.9474,8.4737,1.2895,0.7632,1.4211,17.2895
,Carson Shanks,0.9,2.55,3.45,0.65,0.05,1.35,5.95
,Iba Camara,1.1786,2.6429,3.8214,0.3571,0.1786,0.1786,3.0
,Trey Porter,0.6333,1.9667,2.6,0.1667,0.3667,1.1,3.5333
,Dwight Coleby,1.9412,2.8824,4.8235,0.0882,0.1765,0.8529,5.4412
,Xzavier Taylor,1.0345,0.7931,1.8276,0.1034,0.1724,0.2759,2.7931
,Rakim Lubin,0.5417,0.625,1.1667,0.0833,0.0,0.1667,0.9583
,Dylan Johns,0.3846,0.4615,0.8462,0.2308,0.0769,0.2308,1.2308
,"Glen Pierre, Jr.",0.625,1.1562,1.7812,0.0312,0.1562,0.6562,1.2188
,Tyler Roberson,2.8214,4.4286,7.25,1.6071,0.8929,0.6429,8.25
,Alex Foster,0.1739,0.6087,0.7826,0.1304,0.0,0.2609,1.0
,Jacorey Williams,0.8889,1.9167,2.8056,1.0833,0.6667,0.4167,4.75
,Braeden Anderson,0.8235,0.9412,1.7647,0.1765,0.2353,0.2353,1.0
,Tariq Owens,0.5,0.6071,1.1071,0.1071,0.1786,0.4643,1.2143
,Tarekeyi Edogi,0.6875,0.9375,1.625,0.0,0.0625,0.2188,1.7188
,Steven Burroughs,1.1562,1.9375,3.0938,0.3438,0.2812,1.6875,5.1562
,Austin Nichols,2.0,4.1111,6.1111,0.963,0.7778,3.4444,13.2593
,Hanner Mosquera-Perea,1.4231,2.8462,4.2692,0.2308,0.2308,1.2692,6.4615
,Mike Thorne,2.6562,4.6875,7.3438,0.7812,0.125,0.9062,10.0625
,Olalekan Ajayi,1.2069,2.4828,3.6897,0.1379,0.4483,0.4483,1.4828
,Kenyan Pittman,0.9,1.6,2.5,0.1,0.3,0.4,3.2
,Link Kabadyundi,0.6875,0.5625,1.25,0.125,0.125,0.625,1.1875
,Ricky Doyle,1.4839,1.6774,3.1613,0.2581,0.2258,0.3871,6.129
,Richard Peters,0.6774,1.5806,2.2581,0.129,0.1613,0.2258,2.3226
,Andre Washington,0.4286,0.4286,0.8571,0.0476,0.1429,0.6667,1.5714
,Evan Maxwell,0.3793,0.6897,1.069,0.0,0.0345,0.1724,2.1034
,Michel Nzege,1.7576,2.9091,4.6667,0.6061,0.4848,0.3636,5.7576
,Tucker Thompson,1.1875,1.6562,2.8438,0.5312,0.4375,0.4062,3.0312
,J.J. N'Ganga,0.6207,1.0345,1.6552,0.2069,0.0345,0.1724,3.2414
,Trayvon Reed,0.7391,1.2609,2.0,0.1304,0.087,0.6957,1.1304
,Satchel Pierce,1.129,1.2581,2.3871,0.4516,0.1935,0.7419,3.1935
,Will Ransom,0.76,1.2,1.96,0.16,0.24,0.28,1.28
,Marin Maric,1.7308,2.2308,3.9615,0.5385,0.2692,0.3846,4.9231
,Hooper Vint,1.1875,3.625,4.8125,0.6875,0.2188,1.125,8.6562
,John Cannon,0.4667,0.6667,1.1333,0.0,0.0667,0.4667,2.1333
,Zach Price,1.5862,3.0,4.5862,0.069,0.2759,0.6207,5.9655
,Joey Van Zegeren,1.4,1.56,2.96,0.16,0.28,0.8,3.64
,Oliver Ellison,0.4444,1.5556,2.0,0.0,0.3333,0.4444,2.4444
,Ryan Canty,0.5238,1.4286,1.9524,0.0952,0.3333,0.4762,1.0
,Nate Austin,1.4444,2.8889,4.3333,0.5,0.3611,0.5,2.4722
,Adrian Diaz,3.1667,4.3667,7.5333,0.8667,0.5667,2.8667,15.2
,Henry Brooks,1.4062,1.5625,2.9688,0.5625,0.6875,0.7812,5.3438
,Martin Breunig,2.9333,5.8,8.7333,1.4,0.6333,1.2,19.0667
,Dennis Clifford,1.9677,5.3548,7.3226,1.2581,0.5161,1.0968,9.9355
,Mike Best,1.5,3.75,5.25,0.6667,0.1944,0.6944,10.0
,Devonta Abron,1.7692,2.0769,3.8462,0.2308,0.5769,0.2692,4.8077
,Daniel Green,0.6316,0.6842,1.3158,0.1053,0.1053,0.2632,1.1579
,Venky Jois,1.871,6.871,8.7419,2.4516,0.9677,1.7097,16.0
,Tony Parker,3.25,4.9375,8.1875,0.6562,0.625,0.9688,12.5625
,Jamari Traylor,1.0833,2.1389,3.2222,0.5,0.5833,0.8333,2.9167
,Chris Bryant,1.4333,2.3,3.7333,0.2,0.5667,0.3333,5.7333
,Ryan Rhoomes,4.2,5.5667,9.7667,1.3667,0.6667,1.8333,14.6
,Marshall Plumlee,3.3056,5.25,8.5556,1.0556,0.8056,1.6389,8.3333
46.0,A.J. Hammons,2.3333,5.8485,8.1818,1.1212,0.2727,2.5455,14.9697
,Marc-Eddy Norelia,3.1613,6.2903,9.4516,1.2903,1.129,0.8387,17.0645
25.0,Brice Johnson,2.875,7.525,10.4,1.45,1.075,1.475,16.95
,Will Kelly,1.7812,3.8438,5.625,1.2812,0.5938,2.5938,10.5
,Sam Beeler,1.4688,3.1875,4.6562,0.625,0.1875,0.7188,6.4375
,Cameron Ridley,3.3846,5.0769,8.4615,0.4615,0.5385,2.7692,11.0769
,Darien Nelson-Henry,2.4615,5.4615,7.9231,1.8077,0.4615,1.0385,13.0
,Jerred Kite,0.3684,0.4737,0.8421,0.2105,0.3158,0.2632,0.7368
,Nate Wells,0.2222,1.1111,1.3333,0.2963,0.1852,0.3333,1.6667
,Taylor Danaher,2.0909,2.1212,4.2121,0.3636,0.3636,1.1212,6.8788
,Skylar Spencer,2.4444,3.1111,5.5556,0.5,0.4444,1.9444,3.6667
,Chris Olivier,1.125,1.8125,2.9375,0.3125,0.125,1.0,7.75
,Vashil Fernandez,2.7429,4.4286,7.1714,0.4286,0.4,3.3714,5.4857
,Jack Crook,1.9667,4.1667,6.1333,1.8667,0.6,0.6333,10.0333
,Khaliq Spicer,2.2903,3.8387,6.129,0.5484,0.2258,1.5484,7.4839
,Geoffrey Groselle,2.4857,3.6571,6.1429,0.4286,0.4857,1.2571,11.2286
,Elias Desport,1.5,1.7,3.2,0.4,0.3333,0.0667,3.6667
,Brandon Swannegan,1.7188,2.1875,3.9062,0.25,0.4375,0.9375,6.625
,Jito Kok,1.8621,2.4828,4.3448,0.931,0.1034,2.5172,7.3103
,Sean Sheldon,1.6552,3.1724,4.8276,1.6552,0.1724,0.4483,8.3448
,Austin Lewis,1.88,2.68,4.56,0.16,0.2,1.12,4.2
,Ben Freeland,0.8214,2.5,3.3214,0.1786,0.4643,0.3571,2.7857
,Nathaniel Musters,0.5,2.0333,2.5333,0.4333,0.2333,0.2333,1.4667
,Evan Cummins,1.4286,3.0714,4.5,2.25,0.5,1.4643,6.0357
,Peter Ryckbosch,1.2083,1.25,2.4583,0.2083,0.1667,0.0833,1.5417
,Egidijus Mockevicius,2.5455,11.5455,14.0909,0.2727,0.7576,2.7879,15.6061
,C.J. Gettys,1.9167,3.2083,5.125,0.5,0.125,1.375,5.25
,Michael Obacha,1.8333,1.8333,3.6667,0.3667,0.2667,0.3667,3.3333
,Justin Tuoyo,2.1562,2.875,5.0312,0.9688,0.6875,2.3125,10.9688
,Landry Nnoko,2.1613,3.5806,5.7419,0.8387,0.1935,2.2903,8.0968
,Kaleb Tarczewski,2.5769,6.7308,9.3077,0.6538,0.2692,1.3846,9.3846
,Joel James,0.9459,1.3243,2.2703,0.0,0.027,0.1892,2.1622
,D'Andre Wright,1.125,2.1875,3.3125,0.3125,0.1875,0.3125,5.2188
,Andrew Scocca,0.2727,0.6818,0.9545,0.1818,0.0,0.1818,0.7727
,Jameel Warney,4.3871,6.3548,10.7419,1.5484,0.9032,3.0968,20.0968
,Kevin Ferguson,3.8929,5.8214,9.7143,1.25,0.5,1.5357,12.9643
,Justin Goldsborough,1.2903,1.871,3.1613,0.2581,0.2903,0.4839,3.1935
,Justin Alston,1.5,3.375,4.875,1.5,0.375,0.375,8.75
,Zach Auguste,3.3889,7.3333,10.7222,1.0556,0.6389,1.0833,14.0
,Przemek Karnowski,1.0,4.4,5.4,1.2,0.8,0.6,8.8
,Ethan O'Day,1.7941,4.5,6.2941,1.2941,0.5882,2.0,11.5882
,Charles Mitchell,3.8333,5.8611,9.6944,0.5833,0.6111,0.3889,10.1111
,Shaquille Cleare,1.0303,1.8485,2.8788,0.1212,0.0909,0.0303,3.6364
,Aaron Rountree,1.2727,3.8788,5.1515,2.6364,1.3636,1.7576,6.2424
,DaJuan Coleman,1.8378,2.8378,4.6757,0.4054,0.7027,0.8919,4.9189
,Zach Gordon,1.2143,1.7857,3.0,0.1786,0.25,0.3214,3.5357
,Brian Bennett,1.5,2.5,4.0,0.7857,0.2143,0.2143,9.0357
,Daniel Ochefu,2.0541,5.4595,7.5135,1.7027,0.7838,1.5405,10.027
,Imoh Silas,0.3,0.7,1.0,0.15,0.15,0.55,0.65
,Matt Costello,2.9143,5.3143,8.2286,1.3143,0.6571,1.2,10.6857
,Laimonas Chatkevicius,2.1212,2.697,4.8182,0.7273,0.5455,0.9091,10.4848
,Justin Sears,3.6786,3.8214,7.5,2.8214,0.75,1.7143,15.7143
,Kelvin Downs,0.75,1.5,2.25,0.5,0.25,0.75,3.5
,Boris Bojanovsky,1.8235,2.5588,4.3824,0.4118,0.6176,1.7353,6.1471
,Gavin Ware,2.9,4.9,7.8,0.9,0.9333,1.0667,15.3667
,Adam Woodbury,3.0909,5.1818,8.2727,0.8788,0.4545,0.303,7.6061
,Tonye Jekiri,2.6571,5.9143,8.5714,0.8286,0.4286,1.0,7.6
,Till Gloger,1.2069,1.4828,2.6897,0.069,0.3103,0.1034,8.9655
,Aaron Scales,0.9091,0.5455,1.4545,0.0,0.0909,0.2273,1.2727
,Jake Wiegand,1.32,1.8,3.12,0.36,0.28,0.0,4.2
,Amile Jefferson,4.7778,5.5556,10.3333,1.4444,0.8889,1.2222,11.4444
,Tyler Bergantino,1.2069,2.2414,3.4483,0.3103,0.3103,0.8966,2.6552
,Devin Thomas,3.069,7.1379,10.2069,2.4138,0.6552,1.5862,15.5862
,Valentine Izundu,1.1818,1.4091,2.5909,0.2273,0.2727,2.1364,3.8636
,Ben Carter,2.55,3.2,5.75,1.55,1.05,1.35,8.7
,Phillip Nolan,0.5625,0.9688,1.5312,0.1875,0.125,0.25,1.6562
,Chris Horton,4.8824,7.0588,11.9412,1.4118,1.3529,1.6765,18.8529
,LaRon Smith,2.6667,4.0667,6.7333,0.5667,0.3333,3.0667,7.1667
,Brandon Holcomb,1.5172,3.3793,4.8966,0.8966,0.6552,1.1034,6.1379
,Staphon Blair,0.9286,1.7143,2.6429,0.0357,0.1786,0.5357,2.9643
,Anthony Morse,2.1724,3.8966,6.069,0.3103,0.4483,1.8966,7.3448
,Bradley Hayes,1.7778,4.9259,6.7037,1.1852,0.3333,1.037,8.7407
,Mike Tobey,1.5135,2.8378,4.3514,0.4054,0.2703,0.5946,7.3243
,Jorden Kaufman,1.8214,3.2857,5.1071,0.8571,0.2857,0.5,6.0714
,D.J. Johnson,2.625,2.5625,5.1875,0.2812,0.7188,0.9062,9.25
,Pat Forsythe,1.4762,3.0476,4.5238,0.5714,0.7143,1.4762,8.4762
,James Farr,2.9118,4.9118,7.8235,0.5588,0.7647,1.0,10.7059
,Prince Ibeh,2.2188,2.7812,5.0,0.0625,0.2812,2.0,4.125
,Maurice Jeffers,1.8276,3.0,4.8276,0.5172,0.2414,1.1034,5.1724
30.0,Damian Jones,2.2424,4.6364,6.8788,1.1515,0.2424,1.6364,13.8788
,Marcus Lee,2.4167,3.5833,6.0,0.3056,0.3333,1.6389,6.3611
,Stefan Jovanovic,0.875,3.1875,4.0625,0.25,0.25,1.0625,4.8125
,Mamadou Ndiaye,2.0857,5.1714,7.2571,0.5714,0.1714,2.2,12.0
,Tom Koopman,0.5357,0.8571,1.3929,0.0357,0.1429,0.3571,1.8929
,Landen Lucas,2.2286,4.3714,6.6,0.4857,0.4286,0.7429,5.6
,Gavin Schilling,1.0417,2.0833,3.125,0.625,0.3333,0.3333,3.75
,Ryan Edwards,0.9,1.3,2.2,0.1333,0.0333,0.2667,2.6333
,Tosin Mehinti,1.8387,2.9032,4.7419,1.2258,0.4516,0.9032,5.5806
,Walter Foster,2.2593,2.5185,4.7778,0.4074,0.4444,1.5926,5.2963
,David Tillman,0.125,0.2917,0.4167,0.1667,0.0417,0.5,0.5
,Trevor Thompson,1.7143,3.3714,5.0857,0.1714,0.3143,1.2,6.5143
